file_name,corpus_origin,total_words,postural_contortion_raw_count,postural_contortion_density_10k,apparatus_pole_raw_count,apparatus_pole_density_10k,subaltern_tribal_raw_count,subaltern_tribal_density_10k,poison_necromancy_raw_count,poison_necromancy_density_10k,sorcery_magic_raw_count,sorcery_magic_density_10k,espionage_subversion_raw_count,espionage_subversion_density_10k,climbing_leaping_raw_count,climbing_leaping_density_10k,caravan_trade_transit_raw_count,caravan_trade_transit_density_10k
"Mahābhārata-1666-MBh, 12, 339-6333.conllu",DCS,462,1,21.65,0,0.0,0,0.0,1,21.65,0,0.0,0,0.0,0,0.0,0,0.0
"Śatapathabrāhmaṇa-0132-ŚBM, 5, 4, 4-14492.conllu",DCS,971,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Drāhyāyaṇaśrautasūtra-0049-DrāhŚS, 13, 2-15056.conllu",DCS,210,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1976-MBh, 15, 46-9479.conllu",DCS,332,0,0.0,0,0.0,0,0.0,1,30.12,0,0.0,1,30.12,0,0.0,0,0.0
"Mṛgendraṭīkā-0010-MṛgṬīkā zu MṛgT, Vidyāpāda, 1, 8.2-555.conllu",DCS,179,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Rasasaṃketakalikā-0002-RSK, 3-3055.conllu",DCS,291,0,0.0,1,34.36,0,0.0,10,343.64,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-0333-MBh, 3, 36-2509.conllu",DCS,546,1,18.32,0,0.0,0,0.0,2,36.63,0,0.0,0,0.0,0,0.0,0,0.0
"Gopathabrāhmaṇa-0024-GB, 1, 1, 25-11946.conllu",DCS,174,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Maitrāyaṇīsaṃhitā-0194-MS, 2, 3, 5-13993.conllu",DCS,441,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Ṛgveda-0846-ṚV, 10, 10-9783.conllu",DCS,296,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Aitareyabrāhmaṇa-0043-AB, 2, 14-11113.conllu",DCS,176,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Vārāhaśrautasūtra-0020-VārŚS, 1, 4, 4-15675.conllu",DCS,597,0,0.0,0,0.0,0,0.0,1,16.75,0,0.0,1,16.75,0,0.0,0,0.0
"Āpastambaśrautasūtra-0090-ĀpŚS, 10, 7-16564.conllu",DCS,181,0,0.0,1,55.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Ṣaḍviṃśabrāhmaṇa-0016-ṢB, 3, 3-16622.conllu",DCS,426,0,0.0,0,0.0,0,0.0,4,93.9,0,0.0,0,0.0,0,0.0,0,0.0
"Kāṭhakasaṃhitā-0094-KS, 13, 12-14938.conllu",DCS,522,0,0.0,1,19.16,0,0.0,1,19.16,0,0.0,0,0.0,0,0.0,0,0.0
"Rāmāyaṇa-0275-Rām, Ki, 18-1836.conllu",DCS,958,1,10.44,1,10.44,0,0.0,1,10.44,0,0.0,0,0.0,0,0.0,2,20.88
"Gopathabrāhmaṇa-0100-GB, 1, 4, 15-13353.conllu",DCS,114,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-0661-MBh, 4, 65-5673.conllu",DCS,337,5,148.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Hiraṇyakeśigṛhyasūtra-0030-HirGS, 2, 2-12894.conllu",DCS,172,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Liṅgapurāṇa-0153-LiPur, 2, 46-5604.conllu",DCS,376,0,0.0,0,0.0,0,0.0,0,0.0,1,26.6,0,0.0,0,0.0,1,26.6
"Ṛgveda-0837-ṚV, 10, 1-9774.conllu",DCS,138,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Baudhāyanadharmasūtra-0007-BaudhDhS, 1, 8-9097.conllu",DCS,472,0,0.0,0,0.0,0,0.0,2,42.37,0,0.0,0,0.0,0,0.0,0,0.0
"Rāmāyaṇa-0399-Rām, Yu, 10-3471.conllu",DCS,357,1,28.01,0,0.0,0,0.0,2,56.02,0,0.0,2,56.02,0,0.0,0,0.0
"Carakasaṃhitā-0081-Ca, Cik., 2, 4-1655.conllu",DCS,891,1,11.22,1,11.22,0,0.0,1,11.22,0,0.0,1,11.22,0,0.0,0,0.0
"Sūryaśatakaṭīkā-0014-Sūryaśatakaṭīkā zu SūryaŚ, 1, 15.2-5744.conllu",DCS,175,0,0.0,0,0.0,0,0.0,2,114.29,0,0.0,0,0.0,0,0.0,0,0.0
"Aṣṭāṅgahṛdayasaṃhitā-0092-AHS, Utt., 13-4810.conllu",DCS,1809,6,33.17,0,0.0,0,0.0,2,11.06,1,5.53,0,0.0,0,0.0,0,0.0
"Skandapurāṇa (Revākhaṇḍa)-0170-SkPur (Rkh), Revākhaṇḍa, 171-4739.conllu",DCS,1105,0,0.0,1,9.05,0,0.0,1,9.05,1,9.05,0,0.0,0,0.0,0,0.0
"Rāmāyaṇa-0468-Rām, Yu, 79-4087.conllu",DCS,339,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Kāmasūtra-0029-KāSū, 6, 2-7892.conllu",DCS,660,2,30.3,0,0.0,0,0.0,2,30.3,1,15.15,0,0.0,0,0.0,1,15.15
"Ṛgveda-0828-ṚV, 9, 106-11148.conllu",DCS,173,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Pāraskaragṛhyasūtra-0035-PārGS, 2, 17-13848.conllu",DCS,280,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Atharvaveda (Paippalāda)-0244-AVP, 19, 26-17527.conllu",DCS,223,0,0.0,0,0.0,0,0.0,1,44.84,0,0.0,0,0.0,0,0.0,0,0.0
"Bhāgavatapurāṇa-0044-BhāgPur, 3, 16-880.conllu",DCS,785,2,25.48,0,0.0,0,0.0,2,25.48,3,38.22,2,25.48,0,0.0,1,12.74
"Maitrāyaṇīsaṃhitā-0026-MS, 1, 2, 14-12535.conllu",DCS,241,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-0681-MBh, 5, 18-5694.conllu",DCS,408,0,0.0,0,0.0,0,0.0,1,24.51,0,0.0,0,0.0,0,0.0,0,0.0
"Jaiminīyabrāhmaṇa-0279-JB, 1, 280-16226.conllu",DCS,153,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Rāmāyaṇa-0415-Rām, Yu, 26-3503.conllu",DCS,535,0,0.0,0,0.0,0,0.0,2,37.38,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1562-MBh, 12, 235-6229.conllu",DCS,494,0,0.0,0,0.0,0,0.0,1,20.24,0,0.0,1,20.24,0,0.0,0,0.0
"Bṛhadāraṇyakopaniṣad-0045-BĀU, 6, 4-9504.conllu",DCS,920,0,0.0,0,0.0,0,0.0,1,10.87,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-0448-MBh, 3, 151-2684.conllu",DCS,254,3,118.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1534-MBh, 12, 207-6202.conllu",DCS,485,0,0.0,0,0.0,0,0.0,6,123.71,0,0.0,0,0.0,0,0.0,0,0.0
"Kātyāyanaśrautasūtra-0027-KātyŚS, 6, 5-14968.conllu",DCS,164,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Matsyapurāṇa-0129-MPur, 131-2678.conllu",DCS,875,2,22.86,1,11.43,0,0.0,3,34.29,2,22.86,2,22.86,0,0.0,0,0.0
"Mṛgendraṭīkā-0076-MṛgṬīkā zu MṛgT, Vidyāpāda, 3, 8.1-664.conllu",DCS,131,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1081-MBh, 7, 104-7925.conllu",DCS,553,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-0294-MBh, 2, 69-9329.conllu",DCS,356,0,0.0,0,0.0,0,0.0,3,84.27,0,0.0,0,0.0,0,0.0,0,0.0
"Śatapathabrāhmaṇa-0178-ŚBM, 10, 3, 2-16429.conllu",DCS,194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Gopathabrāhmaṇa-0109-GB, 1, 4, 24-13381.conllu",DCS,254,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Śatapathabrāhmaṇa-0006-ŚBM, 1, 2, 3-12111.conllu",DCS,512,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Sāmavidhānabrāhmaṇa-0020-SVidhB, 3, 5-15260.conllu",DCS,156,1,64.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Liṅgapurāṇa-0109-LiPur, 2, 2-5362.conllu",DCS,170,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Kathāsaritsāgara-0016-KSS, 3, 3-10058.conllu",DCS,3089,2,6.47,1,3.24,0,0.0,5,16.19,3,9.71,1,3.24,0,0.0,6,19.42
"Rāmāyaṇa-0586-Rām, Utt, 81-5077.conllu",DCS,405,0,0.0,0,0.0,0,0.0,1,24.69,0,0.0,0,0.0,0,0.0,0,0.0
"Garuḍapurāṇa-0093-GarPur, 1, 96-8356.conllu",DCS,1273,0,0.0,0,0.0,1,7.86,6,47.13,2,15.71,0,0.0,0,0.0,0,0.0
"Gopathabrāhmaṇa-0227-GB, 2, 5, 13-16098.conllu",DCS,142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mṛgendraṭīkā-0229-MṛgṬīkā zu MṛgT, Vidyāpāda, 11, 16.1-3013.conllu",DCS,112,0,0.0,0,0.0,0,0.0,1,89.29,0,0.0,0,0.0,0,0.0,0,0.0
"Vaikhānasagṛhyasūtra-0048-VaikhGS, 3, 10-15154.conllu",DCS,106,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-0704-MBh, 5, 41-7489.conllu",DCS,227,0,0.0,0,0.0,0,0.0,1,44.05,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1476-MBh, 12, 149-6144.conllu",DCS,1953,1,5.12,1,5.12,0,0.0,15,76.8,0,0.0,0,0.0,0,0.0,3,15.36
"Matsyapurāṇa-0161-MPur, 163-3107.conllu",DCS,1876,1,5.33,0,0.0,0,0.0,8,42.64,4,21.32,6,31.98,0,0.0,2,10.66
"Vaikhānasaśrautasūtra-0160-VaikhŚS, 12, 15-16968.conllu",DCS,105,0,0.0,0,0.0,0,0.0,1,95.24,0,0.0,0,0.0,0,0.0,0,0.0
"Jaiminīya-Upaniṣad-Brāhmaṇa-0136-JUB, 4, 20-13462.conllu",DCS,206,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Gopathabrāhmaṇa-0071-GB, 1, 3, 9-12162.conllu",DCS,285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Kāṭhakasaṃhitā-0046-KS, 9, 11-14639.conllu",DCS,279,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Kūrmapurāṇa-0039-KūPur, 1, 40-5804.conllu",DCS,441,1,22.68,0,0.0,0,0.0,2,45.35,0,0.0,0,0.0,0,0.0,0,0.0
"Chāndogyopaniṣad-0139-ChU, 8, 2-8779.conllu",DCS,169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Ṛgveda-0896-ṚV, 10, 60-9834.conllu",DCS,155,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Suśrutasaṃhitā-0036-Su, Sū., 37-3384.conllu",DCS,489,0,0.0,0,0.0,0,0.0,2,40.9,0,0.0,0,0.0,0,0.0,1,20.45
"Gobhilagṛhyasūtra-0003-GobhGS, 1, 4-13015.conllu",DCS,298,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Skandapurāṇa (Revākhaṇḍa)-0042-SkPur (Rkh), Revākhaṇḍa, 43-3924.conllu",DCS,589,0,0.0,0,0.0,0,0.0,4,67.91,1,16.98,1,16.98,0,0.0,0,0.0
"Mahābhārata-0273-MBh, 2, 48-9308.conllu",DCS,716,3,41.9,2,27.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Vaitānasūtra-0000-VaitS, 1, 1-13907.conllu",DCS,218,0,0.0,0,0.0,0,0.0,2,91.74,0,0.0,1,45.87,0,0.0,1,45.87
"Śivasūtravārtika-0072-ŚSūtraV zu ŚSūtra, 3, 45.1-397.conllu",DCS,153,0,0.0,0,0.0,0,0.0,0,0.0,2,130.72,0,0.0,0,0.0,0,0.0
"Ayurvedarasāyana-0030-Ayurvedarasāyana zu AHS, Sū., 9, 27.1-1405.conllu",DCS,218,0,0.0,0,0.0,0,0.0,2,91.74,0,0.0,2,91.74,0,0.0,0,0.0
"Bhāradvājaśrautasūtra-0074-BhārŚS, 12, 4-17065.conllu",DCS,156,0,0.0,1,64.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-0695-MBh, 5, 32-5708.conllu",DCS,699,2,28.61,0,0.0,0,0.0,1,14.31,0,0.0,0,0.0,0,0.0,0,0.0
"Kauśikasūtra-0030-KauśS, 4, 7-13239.conllu",DCS,191,0,0.0,1,52.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Śukasaptati-0000-Śusa, 1-9044.conllu",DCS,1135,0,0.0,0,0.0,0,0.0,6,52.86,6,52.86,0,0.0,0,0.0,3,26.43
"Mahābhārata-0507-MBh, 3, 210-2774.conllu",DCS,309,0,0.0,2,64.72,0,0.0,1,32.36,0,0.0,0,0.0,0,0.0,0,0.0
"Āpastambaśrautasūtra-0065-ĀpŚS, 7, 10-13609.conllu",DCS,126,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Chāndogyopaniṣad-0000-ChU, 1, 1-7320.conllu",DCS,201,0,0.0,0,0.0,0,0.0,1,49.75,0,0.0,0,0.0,0,0.0,0,0.0
"Rāmāyaṇa-0514-Rām, Utt, 9-4551.conllu",DCS,651,3,46.08,1,15.36,0,0.0,0,0.0,0,0.0,1,15.36,0,0.0,1,15.36
"Āpastambagṛhyasūtra-0021-ĀpGS, 22-7754.conllu",DCS,152,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-0871-MBh, 6, 11-7230.conllu",DCS,239,0,0.0,0,0.0,0,0.0,0,0.0,1,41.84,0,0.0,0,0.0,0,0.0
"Aitareyabrāhmaṇa-0176-AB, 5, 24-11939.conllu",DCS,179,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Ṛgveda-0399-ṚV, 5, 46-10294.conllu",DCS,184,0,0.0,0,0.0,0,0.0,1,54.35,0,0.0,0,0.0,0,0.0,0,0.0
"Sāmavidhānabrāhmaṇa-0022-SVidhB, 3, 7-15347.conllu",DCS,241,0,0.0,0,0.0,1,41.49,1,41.49,0,0.0,0,0.0,0,0.0,0,0.0
"Kāṭhakasaṃhitā-0070-KS, 11, 8-14820.conllu",DCS,396,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Āpastambaśrautasūtra-0075-ĀpŚS, 7, 20-13658.conllu",DCS,119,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Garuḍapurāṇa-0079-GarPur, 1, 81-8333.conllu",DCS,527,0,0.0,0,0.0,0,0.0,2,37.95,2,37.95,0,0.0,0,0.0,0,0.0
"Mahābhārata-0123-MBh, 1, 124-3084.conllu",DCS,753,0,0.0,0,0.0,0,0.0,3,39.84,2,26.56,0,0.0,0,0.0,3,39.84
"Kāṭhakasaṃhitā-0098-KS, 14, 7-14974.conllu",DCS,226,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Jaiminīyabrāhmaṇa-0292-JB, 1, 293-16242.conllu",DCS,168,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1254-MBh, 9, 36-9137.conllu",DCS,1031,0,0.0,0,0.0,0,0.0,0,0.0,1,9.7,0,0.0,0,0.0,0,0.0
"Bhāradvājaśrautasūtra-0011-BhārŚS, 1, 12-16400.conllu",DCS,172,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Āśvalāyanagṛhyasūtra-0020-ĀśvGS, 1, 21-12511.conllu",DCS,153,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1279-MBh, 9, 61-9165.conllu",DCS,683,0,0.0,0,0.0,0,0.0,3,43.92,0,0.0,0,0.0,0,0.0,0,0.0
"Aitareya-Āraṇyaka-0046-AĀ, 5, 1, 3-15196.conllu",DCS,113,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Śāṅkhāyanaśrautasūtra-0010-ŚāṅkhŚS, 1, 11-14183.conllu",DCS,160,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Matsyapurāṇa-0002-MPur, 4-2165.conllu",DCS,931,1,10.74,2,21.48,0,0.0,1,10.74,0,0.0,1,10.74,0,0.0,1,10.74
"Ṛgveda-0114-ṚV, 1, 115-10278.conllu",DCS,114,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Rāmāyaṇa-0478-Rām, Yu, 89-4210.conllu",DCS,582,1,17.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,17.18
"Jaiminīyabrāhmaṇa-0337-JB, 1, 338-16296.conllu",DCS,170,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Pañcārthabhāṣya-0124-PABh zu PāśupSūtra, 5, 3-887.conllu",DCS,184,0,0.0,0,0.0,0,0.0,3,163.04,0,0.0,1,54.35,0,0.0,0,0.0
"Pañcaviṃśabrāhmaṇa-0098-PB, 9, 9-13162.conllu",DCS,259,0,0.0,0,0.0,0,0.0,1,38.61,0,0.0,1,38.61,0,0.0,0,0.0
"Sarvadarśanasaṃgraha-0000-SDS, Rāseśvaradarśana-1173.conllu",DCS,1313,0,0.0,0,0.0,0,0.0,1,7.62,1,7.62,4,30.46,0,0.0,1,7.62
"Aṣṭāvakragīta-0016-Aṣṭāvakragīta, 17-8845.conllu",DCS,350,0,0.0,0,0.0,0,0.0,4,114.29,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1102-MBh, 7, 125-7953.conllu",DCS,536,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-0202-MBh, 1, 203-3271.conllu",DCS,573,0,0.0,0,0.0,0,0.0,3,52.36,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1659-MBh, 12, 332-6326.conllu",DCS,442,1,22.62,0,0.0,0,0.0,3,67.87,0,0.0,1,22.62,0,0.0,0,0.0
"Śāṅkhāyanaśrautasūtra-0096-ŚāṅkhŚS, 7, 9-16855.conllu",DCS,150,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Manusmṛti-0007-ManuS, 8-554.conllu",DCS,6677,7,10.48,3,4.49,0,0.0,10,14.98,2,3.0,1,1.5,0,0.0,21,31.45
"Bṛhadāraṇyakopaniṣad-0039-BĀU, 5, 13-9497.conllu",DCS,102,0,0.0,0,0.0,0,0.0,4,392.16,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-0164-MBh, 1, 165-3167.conllu",DCS,1233,0,0.0,0,0.0,0,0.0,0,0.0,1,8.11,0,0.0,0,0.0,0,0.0
"Ṛgveda-0035-ṚV, 1, 36-10019.conllu",DCS,348,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,28.74,0,0.0,0,0.0
"Aṣṭāṅgahṛdayasaṃhitā-0049-AHS, Nidānasthāna, 14-4150.conllu",DCS,1020,1,9.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Baudhāyanadharmasūtra-0000-BaudhDhS, 1, 1-7478.conllu",DCS,186,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mīmāṃsāsūtrabhāṣya-0062-MīSūBhā, 1, 2, 31-17345.conllu",DCS,280,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Skandapurāṇa (Revākhaṇḍa)-0050-SkPur (Rkh), Revākhaṇḍa, 51-3932.conllu",DCS,1056,0,0.0,0,0.0,0,0.0,7,66.29,0,0.0,1,9.47,0,0.0,0,0.0
"Rasaratnākara-0022-RRĀ, V.kh., 4-3057.conllu",DCS,2884,1,3.47,2,6.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Vaikhānasagṛhyasūtra-0061-VaikhGS, 3, 23-15167.conllu",DCS,198,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Baudhāyanaśrautasūtra-0146-BaudhŚS, 16, 32-16495.conllu",DCS,140,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Śatapathabrāhmaṇa-0124-ŚBM, 5, 3, 1-14517.conllu",DCS,903,0,0.0,0,0.0,0,0.0,11,121.82,0,0.0,0,0.0,0,0.0,0,0.0
"Spandakārikānirṇaya-0011-SpandaKārNir zu SpandaKār, 1, 16.2-1006.conllu",DCS,652,0,0.0,0,0.0,0,0.0,0,0.0,1,15.34,0,0.0,0,0.0,0,0.0
"Garuḍapurāṇa-0110-GarPur, 1, 113-8373.conllu",DCS,1230,0,0.0,0,0.0,0,0.0,3,24.39,2,16.26,0,0.0,0,0.0,0,0.0
"Aitareyabrāhmaṇa-0142-AB, 4, 22-11741.conllu",DCS,214,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Ṛgveda-0433-ṚV, 5, 80-10337.conllu",DCS,119,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Vaikhānasaśrautasūtra-0037-VaikhŚS, 3, 7-15044.conllu",DCS,189,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1120-MBh, 7, 143-7980.conllu",DCS,644,3,46.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Āpastambaśrautasūtra-0083-ĀpŚS, 7, 28-13704.conllu",DCS,200,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1213-MBh, 8, 64-8631.conllu",DCS,789,1,12.67,0,0.0,0,0.0,2,25.35,1,12.67,1,12.67,0,0.0,0,0.0
"Matsyapurāṇa-0062-MPur, 64-2393.conllu",DCS,516,2,38.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,19.38
"Suśrutasaṃhitā-0005-Su, Sū., 6-2076.conllu",DCS,1015,1,9.85,1,9.85,0,0.0,3,29.56,0,0.0,1,9.85,0,0.0,1,9.85
"Vaitānasūtra-0011-VaitS, 3, 2-14001.conllu",DCS,220,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-0649-MBh, 4, 53-5661.conllu",DCS,1143,2,17.5,1,8.75,0,0.0,1,8.75,3,26.25,1,8.75,0,0.0,0,0.0
"Atharvaveda (Paippalāda)-0209-AVP, 12, 13-14349.conllu",DCS,115,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Baudhāyanaśrautasūtra-0119-BaudhŚS, 16, 5-16435.conllu",DCS,198,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Jaiminīyabrāhmaṇa-0188-JB, 1, 189-15568.conllu",DCS,141,0,0.0,3,212.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mahābhārata-1896-MBh, 14, 62-8754.conllu",DCS,384,0,0.0,0,0.0,0,0.0,1,26.04,0,0.0,1,26.04,0,0.0,0,0.0
"Taittirīyasaṃhitā-0123-TS, 5, 3, 4-15340.conllu",DCS,432,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Mugdhāvabodhinī-0122-MuA zu RHT, 5, 52.2-4133.conllu",DCS,133,0,0.0,0,0.0,0,0.0,1,75.19,0,0.0,0,0.0,0,0.0,0,0.0
"Āpastambadharmasūtra-0036-ĀpDhS, 2, 5-14790.conllu",DCS,179,2,111.73,0,0.0,0,0.0,1,55.87,0,0.0,0,0.0,0,0.0,0,0.0
"Viṣṇusmṛti-0024-ViSmṛ, 25-5393.conllu",DCS,127,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,78.74,0,0.0
"Ṛgveda-0306-ṚV, 4, 11-10270.conllu",DCS,127,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Āpastambaśrautasūtra-0174-ĀpŚS, 19, 1-15742.conllu",DCS,197,0,0.0,0,0.0,0,0.0,1,50.76,0,0.0,0,0.0,0,0.0,0,0.0
"Kāṭhakagṛhyasūtra-0059-KāṭhGS, 60-14673.conllu",DCS,103,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Rāmāyaṇa-0448-Rām, Yu, 59-3564.conllu",DCS,1811,1,5.52,0,0.0,0,0.0,4,22.09,0,0.0,5,27.61,0,0.0,0,0.0
"Taittirīyasaṃhitā-0122-TS, 5, 3, 3-15339.conllu",DCS,273,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Aitareyabrāhmaṇa-0156-AB, 5, 4-11799.conllu",DCS,486,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Atharvaveda (Śaunaka)-0087-AVŚ, 3, 17-10493.conllu",DCS,145,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"Rāmāyaṇa-0388-Rām, Su, 65-3419.conllu",DCS,597,0,0.0,0,0.0,0,0.0,1,16.75,0,0.0,1,16.75,0,0.0,0,0.0
